EmployeeId,CommuteDistance,DegreeCompleted,DegreeField,Department,EmploymentEndDate,EmploymentEndReason,EmploymentStartDate,Gender,JobLevel,MaritalStatus,NumPreviousCompanies,NumYearsWorked,OvertimeDays,OvertimeHours,Salary,TrainingsAttended,TravelFrequency,WeeklyHoursBudgeted,YearOfBirth
2279,11,Bachelor,Other,Accounting,2019-07-19,Went to another company,2015-06-12,Male,2,Married,1.0,10,3,9,73200,2,No travel,40,1988
2280,11,Master,Computer Science,Sales,,,2019-07-26,Female,2,Married,1.0,7,1,3,29800,1,Monthly,40,1990
2281,13,Bachelor,Business,Other,2019-04-01,Went to another company,2017-10-07,Female,1,Single,3.0,24,1,4,78300,2,Monthly,40,1974
2282,7,Bachelor,Marketing,Other,2019-04-22,Went to another company,2012-02-18,Female,1,Married,1.0,17,6,13,63600,2,Weekly,40,1981
2283,10,Bachelor,Computer Science,Accounting,,,2019-03-31,Male,1,Married,1.0,1,1,6,51000,1,,40,1994
2284,8,Bachelor,Marketing,Marketing,,,2012-06-02,Female,1,Married,0.0,8,1,5,34800,0,Weekly,40,1985
2285,14,Master,Other,Accounting,,,2017-10-09,Female,2,Single,1.0,4,1,3,61300,1,Weekly,40,1989
2286,7,Bachelor,Business,Other,2019-06-28,Retired,2002-07-01,Female,2,Married,,21,5,15,78800,1,Monthly,40,1977
2287,9,Master,Business,Other,,,2017-08-23,Female,3,Divorced,7.0,29,3,10,109800,1,No travel,40,1969
2288,13,Master,Other,Other,,,2015-02-17,Male,2,Divorced,2.0,16,1,5,68000,0,No travel,40,1978
2289,7,Bachelor,Marketing,Other,,,2014-02-11,Male,1,Single,1.0,9,5,10,50200,2,Less than Monthly,40,1988
2290,9,Bachelor,Other,Human Resources,,,2016-04-17,Male,1,Married,2.0,18,2,7,59900,2,Monthly,40,1977
2291,8,Bachelor,Business,Other,,,2019-01-06,Male,2,Single,2.0,8,6,17,53600,1,Weekly,40,1989
2292,8,Bachelor,Life Sciences,Other,,,2018-09-30,Female,1,Single,2.0,7,1,1,47400,1,Less than Monthly,40,1988
2293,13,Bachelor,Other,Other,,,2013-05-04,Male,3,Single,1.0,11,3,12,64500,3,,40,1982
2294,5,Bachelor,Business,Sales,2019-08-19,Fired,2019-08-07,Male,1,Married,4.0,16,8,25,35300,2,weekly,40,1980
2295,1,Bachelor,Life Sciences,Sales,,,2009-09-23,Male,5,Married,3.0,41,2,8,108200,1,No travel,40,1954
2296,6,Below College,,Information Technology,2019-08-07,Fired,2013-01-21,Female,1,Married,1.0,12,4,9,62700,4,Monthly,40,1982
2297,3,Bachelor,Life Sciences,Marketing,2019-12-13,Went to another company,2019-07-17,Female,1,Married,1.0,5,17,41,31900,1,No travel,40,1989
2298,11,Master,Other,Accounting,,,2011-09-22,Male,2,Single,1.0,15,2,6,84800,3,No travel,40,1981
2299,5,Bachelor,Other,Other,2019-02-01,Went to another company,2014-07-29,Female,1,Single,2.0,16,4,9,61800,0,No travel,40,1981
2300,12,Master,Computer Science,Sales,2019-12-04,Went to another company,2017-12-10,Female,4,Married,3.0,21,6,10,54500,1,No travel,40,1974
2301,14,Bachelor,Computer Science,Accounting,2019-05-24,Retired,2008-09-04,Female,1,Single,,10,1,6,66500,1,No travel,40,1985
2302,12,Master,Finance,Other,,,2019-03-09,Female,1,Married,1.0,1,4,7,39700,1,Weekly,40,1995
2303,13,Doctor,Other,Marketing,2019-04-09,Went to another company,2013-03-18,Male,2,Single,2.0,15,6,14,47100,1,weekly,40,1981
2304,3,Bachelor,Other,Other,2019-08-26,Fired,2019-07-24,Male,2,Married,1.0,5,4,11,49100,7,,40,1991
2305,7,Master,Marketing,Marketing,2019-08-07,Went to another company,2019-02-10,Male,3,Married,3.0,13,2,4,48900,1,No travel,40,1980
2306,10,Bachelor,Other,Accounting,2019-08-26,Went to another company,2018-01-30,Male,3,Married,6.0,22,3,11,114800,3,,40,1974
2307,5,Bachelor,Finance,Marketing,2019-03-27,Went to another company,2019-03-03,Female,1,Single,4.0,20,1,4,49700,2,,40,1975
2308,9,Master,Other,Marketing,2019-04-22,Went to another company,2012-07-02,Male,2,,3.0,25,1,2,63300,1,Monthly,40,1970
2309,7,Master,Finance,Marketing,2019-12-27,Went to another company,2018-04-17,Male,1,Married,1.0,11,5,20,38100,1,Weekly,40,1983
2310,14,Bachelor,Business,Other,,,2017-01-02,Male,3,Single,2.0,9,11,15,60800,2,monthly,40,1988
2311,7,Master,Business,Other,2019-05-17,Retired,2012-04-01,Male,1,Single,,8,17,18,48800,2,Monthly,40,1985
2312,5,Master,Computer Science,Other,2019-12-12,Went to another company,2009-07-03,Female,3,Married,1.0,19,1,6,81700,1,Weekly,40,1978
2313,14,Bachelor,Other,Other,2019-02-06,Retired,2012-05-05,Female,1,Married,,10,1,1,51700,1,Less than Monthly,40,1988
2314,11,Master,Business,Marketing,,,2017-03-06,Male,4,Single,1.0,9,13,33,47800,0,Weekly,40,1985
2315,20,Bachelor,Finance,Other,,,2018-11-16,Male,4,Single,1.0,7,4,12,63000,0,Monthly,40,1990
2316,9,Bachelor,Marketing,Other,,,2017-12-26,Female,1,Divorced,1.0,7,1,1,47400,1,,40,1987
2317,15,Bachelor,Finance,Marketing,,,2018-06-15,Male,1,Single,4.0,21,5,8,51200,1,Monthly,40,1973
2318,15,Bachelor,Finance,Information Technology,2019-09-13,Went to another company,2018-08-07,Female,3,Married,2.0,10,6,26,71600,4,Less than Monthly,40,1985
2319,9,Bachelor,Business,Other,,,2018-09-24,Female,1,Single,1.0,1,1,1,39700,0,,40,1995
2320,10,Associate,Technical Degree,Accounting,,,2019-01-21,Male,1,,1.0,3,5,15,54100,1,weekly,40,1990
2321,5,Bachelor,Finance,Marketing,2019-08-30,Retired,2018-08-19,Female,1,Married,,3,22,30,30000,0,Less than Monthly,40,1993
2322,8,Bachelor,Computer Science,Marketing,,,2015-08-20,Male,2,Married,1.0,14,1,5,45800,1,,40,1983
2323,16,Bachelor,Life Sciences,Sales,2019-11-21,Went to another company,2016-01-01,Female,1,Single,0.0,4,1,5,24800,1,Monthly,40,1993
2324,17,Master,Other,Sales,2019-03-01,Retired,2004-02-22,Female,2,Married,,18,1,1,41200,4,Monthly,40,1977
2325,9,Bachelor,Other,Marketing,2019-02-07,Fired,2015-09-23,Female,1,Single,2.0,14,3,8,41600,1,No travel,40,1979
2326,11,Master,Marketing,Other,,,2016-06-26,Male,1,Single,0.0,4,1,3,43300,1,No travel,40,1991
2327,14,Bachelor,Computer Science,Marketing,2019-11-07,Went to another company,2019-01-13,Female,1,Single,0.0,1,7,13,28300,1,Monthly,40,1995
2328,11,Bachelor,Technical Degree,Other,,,2008-01-11,Female,3,Married,2.0,39,1,1,147500,1,monthly,40,1958
2329,11,Bachelor,Life Sciences,Marketing,,,2016-03-08,Female,2,Married,4.0,22,8,17,58000,2,No travel,40,1972
2330,2,Bachelor,Other,Other,2019-07-09,Went to another company,2019-06-19,Male,2,Married,1.0,4,18,38,47700,1,Monthly,40,1990
2331,9,Bachelor,Marketing,Marketing,,,2014-03-01,Male,2,Married,2.0,19,3,15,53000,1,Less than Monthly,40,1977
2332,10,Master,Computer Science,Other,2019-09-17,Went to another company,2015-01-29,Female,2,Married,2.0,15,1,3,66000,1,,40,1981
2333,12,Bachelor,Business,Other,,,2019-04-07,Male,2,Married,1.0,1,1,2,43600,1,No travel,40,1994
2334,2,Doctor,Business,Human Resources,,,2017-03-05,Female,3,Married,3.0,11,15,22,59000,4,Weekly,40,1985
2335,7,Master,Business,Human Resources,,,2016-04-30,Female,2,Single,2.0,19,1,2,67900,2,Monthly,40,1978
2336,15,Bachelor,Other,Other,2019-10-25,Went to another company,2018-05-22,Male,1,Married,1.0,7,2,5,47400,4,Monthly,40,1991
2337,7,Master,Life Sciences,Other,,,2018-02-04,Female,4,Single,1.0,3,4,8,56000,0,Weekly,40,1990
2338,7,Bachelor,Business,Other,2019-08-09,Went to another company,2018-06-30,Female,2,Single,0.0,2,7,9,44900,2,Monthly,40,1992
2339,10,Bachelor,Other,Marketing,,,2019-03-06,Female,1,Married,1.0,3,16,18,30000,0,No travel,40,1993
2340,14,Master,Business,Other,2019-01-03,Retired,2017-04-26,Female,3,Married,,6,7,9,55600,1,,40,1987
2341,9,Bachelor,Business,Other,,,2017-02-19,Female,1,Married,3.0,27,23,72,85500,2,Less than monthly,40,1966
2342,5,Master,Finance,Marketing,2019-09-12,Retired,1997-08-24,Male,2,Single,,24,4,12,61500,1,Monthly,40,1974
2343,14,Bachelor,Business,Accounting,,,2017-06-12,Male,1,Single,0.0,3,2,7,54100,1,No travel,40,1993
2344,12,Master,Other,Other,2019-08-07,Went to another company,2019-01-08,Female,3,Married,5.0,26,2,4,100500,1,No travel,40,1970
2345,10,Master,Computer Science,Other,2019-09-23,Fired,2019-04-07,Female,1,Single,3.0,15,3,9,60000,2,Monthly,40,1983
2346,6,Bachelor,Marketing,Marketing,2019-12-06,Fired,2019-07-26,Male,1,Single,5.0,17,1,2,45500,1,No travel,40,1980
2347,5,Bachelor,Other,Sales,2019-02-15,Retired,2002-06-07,Male,1,Married,,21,4,8,40900,4,Monthly,40,1976
2348,15,Bachelor,Marketing,Other,,,2016-12-21,Female,2,Married,0.0,4,2,7,47700,1,Monthly,40,1993
2349,7,Below College,,Other,2019-12-27,Retired,2009-10-15,Female,2,Married,,12,2,6,60400,3,Monthly,40,1982
2350,7,Bachelor,Finance,Accounting,,,2014-05-02,Female,2,Single,1.0,14,10,24,82400,1,,40,1983
2351,15,Bachelor,Finance,Other,2019-03-08,Went to another company,2018-12-22,Male,2,Divorced,2.0,9,1,2,55300,2,Weekly,40,1988
2352,12,Master,Finance,Information Technology,,,2015-06-14,Male,2,Married,2.0,11,2,8,67000,1,Weekly,40,1987
2353,9,Master,Finance,Marketing,,,2013-01-01,Male,2,Married,3.0,29,1,3,71300,1,monthly,40,1968
2354,11,Master,Finance,Marketing,2019-07-05,Retired,2017-03-28,Male,4,Single,4.0,32,3,7,94300,1,No travel,40,1963
2355,5,Bachelor,Marketing,Other,,,2017-04-24,Female,4,Married,1.0,5,3,4,59400,2,No travel,40,1992
2356,9,Doctor,Other,Human Resources,,,2014-10-03,Male,4,Married,1.0,11,2,5,64900,1,No travel,40,1986
2357,9,Master,Marketing,Other,,,2012-09-10,Female,3,Single,1.0,12,1,4,66400,1,Weekly,40,1983
2358,13,Bachelor,Finance,Accounting,,,2016-05-27,Male,3,Married,3.0,17,0,0,99000,1,No travel,40,1978
2359,13,Bachelor,Other,Other,,,2011-12-09,Female,2,Married,3.0,30,2,4,102800,1,Less than monthly,40,1965
2360,6,Doctor,Marketing,Other,,,2010-05-26,Male,3,Married,1.0,16,2,10,74800,1,Monthly,40,1977
2361,9,Master,Business,Other,,,2017-02-27,Female,1,Single,2.0,19,2,9,67500,2,Less than monthly,40,1979
2362,13,Bachelor,Other,Sales,2019-06-17,Went to another company,2011-03-03,Female,1,Single,1.0,20,29,32,39700,2,Weekly,40,1978
2363,5,Bachelor,Computer Science,Accounting,,,2018-09-08,Male,1,Married,1.0,9,13,16,64600,2,Monthly,40,1987
2364,3,Master,Other,Accounting,2019-08-16,Fired,2019-06-17,Male,3,Married,1.0,2,2,8,63500,0,,40,1994
2365,10,Bachelor,Technical Degree,Marketing,2019-12-19,Went to another company,2019-08-09,Female,1,Married,1.0,1,1,6,28300,0,Weekly,40,1993
2366,6,Master,Finance,Sales,2019-10-30,Retired,2008-12-21,Female,2,Single,,12,3,10,34500,2,Weekly,40,1986
2367,10,Bachelor,Life Sciences,Marketing,2019-11-04,Went to another company,2014-06-27,Female,1,,2.0,20,2,4,49700,1,Monthly,40,1976
2368,15,Bachelor,Marketing,Marketing,,,2010-12-18,Male,2,Single,1.0,18,6,10,51500,1,Weekly,40,1976
2369,7,Bachelor,Other,Other,,,2019-03-08,Male,1,Single,0.0,1,17,22,39700,1,Weekly,40,1995
2370,4,Master,Finance,Other,,,2011-08-01,Male,4,Divorced,1.0,16,4,14,82200,1,No travel,40,1981
2371,6,Bachelor,Finance,Sales,,,2016-11-14,Male,3,Single,1.0,4,1,3,30000,0,Monthly,40,1989
2372,4,Below College,,Marketing,,,2018-04-15,Male,1,Married,3.0,22,1,3,52700,1,monthly,40,1975
2373,10,Master,Computer Science,Information Technology,,,2010-06-23,Male,4,Single,0.0,10,4,8,78700,2,Monthly,40,1985
2374,11,Bachelor,Computer Science,Accounting,,,2018-11-20,Male,3,Single,2.0,6,3,8,71500,1,Monthly,40,1989
2375,8,Bachelor,Marketing,Information Technology,2019-09-27,Went to another company,2014-03-22,Female,2,Married,3.0,24,10,11,98400,1,Weekly,40,1973
2376,9,Bachelor,Other,Marketing,,,2015-01-13,Male,3,Single,2.0,25,0,0,69700,1,,40,1973
2377,3,Bachelor,Technical Degree,Sales,,,2015-05-30,Female,1,Divorced,0.0,5,4,13,25500,1,,40,1991
2378,7,Bachelor,Business,Other,2019-03-22,Fired,2016-08-21,Female,1,Married,2.0,18,4,7,65500,1,monthly,40,1979
2379,7,Bachelor,Finance,Accounting,2019-11-11,Fired,2019-07-28,Female,1,Married,1.0,1,1,5,51000,1,No travel,40,1994
2380,10,Master,Marketing,Human Resources,,,2019-05-22,Male,2,Single,1.0,2,3,7,41100,2,No travel,40,1992
2381,9,Associate,Other,Other,,,2015-01-26,Male,1,Married,0.0,5,1,2,44600,2,Monthly,40,1988
2382,14,Master,Other,Other,2019-12-06,Went to another company,2019-04-06,Female,2,Married,7.0,26,15,25,91300,1,Less than Monthly,40,1972
2383,9,Bachelor,Technical Degree,Other,,,2014-05-30,Male,3,Single,3.0,32,11,13,120000,1,Monthly,40,1965
2384,7,Master,Marketing,Other,,,2017-11-06,Female,1,Single,0.0,3,2,5,42100,1,weekly,40,1992
2385,8,Master,Finance,Other,,,2016-12-03,Female,3,Single,6.0,22,2,6,89300,2,Monthly,40,1976
2386,10,Bachelor,Other,Sales,2019-10-02,Fired,2017-08-13,Male,2,Married,1.0,11,7,9,33500,1,Monthly,40,1987
2387,11,Master,Business,Marketing,,,2012-11-21,Female,3,Single,2.0,20,0,0,60100,1,Less than monthly,40,1978
2388,12,Bachelor,Marketing,Other,,,2017-11-17,Male,1,Single,6.0,26,8,26,83000,2,,40,1971
2389,11,Master,Marketing,Other,,,2019-05-13,Female,3,Married,4.0,16,1,2,74800,1,,40,1978
2390,13,Bachelor,Marketing,Marketing,,,2016-04-13,Male,1,Married,2.0,14,19,23,41600,2,No travel,40,1984
2391,14,Bachelor,Business,Other,,,2017-07-01,Female,1,Married,1.0,7,9,15,47400,2,Weekly,40,1991
2392,4,Master,Other,Other,,,2012-12-29,Female,3,Married,1.0,21,6,12,86700,2,No travel,40,1973
2393,7,Master,Business,Sales,,,2016-11-29,Female,2,Single,1.0,10,2,5,32500,1,monthly,40,1983
2394,8,Bachelor,Business,Other,2019-03-26,Went to another company,2015-09-20,Female,4,Divorced,8.0,31,24,29,128100,1,Monthly,40,1967
2395,3,Bachelor,Marketing,Other,2019-05-29,Retired,2018-07-12,Male,2,Married,,3,9,15,46300,2,Weekly,40,1990
2396,15,Master,Technical Degree,Other,,,2012-09-24,Male,2,Married,1.0,16,16,21,68000,1,Monthly,40,1980
2397,7,Master,Technical Degree,Marketing,2019-05-01,Went to another company,2014-09-29,Male,3,Married,1.0,14,1,4,50300,1,,40,1983
2398,10,Bachelor,Other,Sales,,,2013-07-27,Female,2,Married,1.0,18,1,2,41200,1,No travel,40,1980
2399,8,Bachelor,Technical Degree,Marketing,2019-12-13,Retired,2004-05-08,Female,1,Divorced,,15,1,2,42800,0,Weekly,40,1978
2400,14,Bachelor,Business,Information Technology,,,2014-01-14,Female,1,Married,1.0,11,1,3,60900,1,monthly,40,1983
2401,7,Bachelor,Business,Marketing,,,2017-02-14,Female,1,Married,2.0,18,7,23,46800,1,Monthly,40,1978
2402,15,Doctor,Computer Science,Other,2019-10-10,Went to another company,2013-08-28,Female,3,Married,3.0,23,6,23,91900,2,Weekly,40,1974
2403,8,Bachelor,Business,Sales,,,2016-08-06,Female,2,Married,4.0,15,1,2,37700,1,No travel,40,1980
2404,4,Master,Technical Degree,Other,,,2018-06-25,Female,2,Married,3.0,17,2,8,70000,0,,40,1978
2405,13,Master,Finance,Other,,,2018-10-05,Male,1,Married,1.0,1,2,6,39700,2,Monthly,40,1994
2406,8,Bachelor,Life Sciences,Other,,,2016-01-26,Female,1,Married,0.0,4,6,19,43300,1,,40,1990
2407,12,Master,Business,Sales,2019-09-20,Went to another company,2014-07-29,Male,2,Married,4.0,21,7,12,45000,3,,40,1977
2408,5,Master,Business,Accounting,2019-11-08,Went to another company,2012-01-11,Male,4,Married,2.0,28,3,14,150700,1,No travel,40,1966
2409,15,Bachelor,Computer Science,Marketing,,,2016-06-30,Female,2,Single,2.0,17,22,72,50000,0,Less than monthly,40,1977
2410,9,Master,Other,Marketing,,,2018-05-25,Male,3,Married,3.0,22,3,6,63800,2,Monthly,40,1971
2411,4,Bachelor,Life Sciences,Accounting,,,2019-06-13,Male,1,Married,1.0,4,1,3,55700,4,Less than monthly,40,1992
2412,15,Master,Other,Other,,,2018-01-29,Male,3,Single,1.0,5,3,9,54000,0,,40,1989
2413,2,Bachelor,Computer Science,Other,,,2017-05-29,Female,2,Divorced,0.0,3,7,18,46300,5,Monthly,40,1994
2414,14,Associate,Business,Accounting,,,2014-02-09,Male,1,Single,2.0,19,1,5,86800,1,Weekly,40,1978
2415,13,Master,Business,Marketing,,,2015-07-10,Female,2,Married,1.0,12,9,16,43100,1,Monthly,40,1983
2416,6,Master,Technical Degree,Other,,,2007-03-01,Male,4,Divorced,1.0,24,2,9,104200,0,No travel,40,1972
2417,12,Bachelor,Life Sciences,Other,,,2012-08-01,Female,1,Married,0.0,8,7,11,48800,0,Monthly,40,1985
2418,13,Master,Marketing,Information Technology,2019-09-18,Fired,2019-08-12,Female,1,Single,0.0,1,3,14,45300,1,weekly,40,1995
2419,16,Bachelor,Computer Science,Marketing,,,2016-02-13,Female,2,Married,4.0,29,3,4,71300,0,monthly,40,1968
2420,2,Bachelor,Finance,Information Technology,2019-09-11,Retired,2001-04-07,Female,2,Single,,18,5,8,82400,2,Weekly,40,1977
2421,10,Master,Marketing,Accounting,,,2015-12-16,Female,3,Married,2.0,16,2,3,96100,0,,40,1979
2422,14,Bachelor,Computer Science,Other,,,2010-05-29,Male,3,Married,2.0,25,10,40,97500,1,Monthly,40,1973
2423,9,Bachelor,Business,Accounting,,,2013-07-13,Female,1,Married,0.0,7,9,18,60900,2,weekly,40,1989
2424,8,Bachelor,Business,Other,,,2017-07-04,Female,2,Single,0.0,3,1,6,46300,0,Less than Monthly,40,1992
2425,14,Bachelor,Marketing,Marketing,2019-01-04,Retired,2002-10-01,Male,2,Married,,20,1,6,54600,2,Monthly,40,1977
2426,15,Master,Finance,Other,,,2011-09-08,Female,3,Married,2.0,22,4,10,89300,1,Weekly,40,1971
2427,15,Bachelor,Other,Marketing,,,2010-01-22,Male,2,Single,2.0,32,3,8,77900,1,,40,1965
2428,9,Bachelor,Marketing,Marketing,2019-10-25,Fired,2019-08-27,Female,4,Married,2.0,13,5,17,53800,2,No travel,40,1980
2429,7,Master,Business,Other,2019-09-20,Went to another company,2014-08-30,Male,3,Single,1.0,11,2,3,64500,0,Monthly,40,1984
2430,10,Bachelor,Marketing,Other,2019-05-10,Went to another company,2014-04-25,Female,1,Single,3.0,18,3,9,65500,1,,40,1975
2431,12,Master,Other,Other,,,2019-08-01,Male,2,Married,3.0,15,2,8,66000,1,No travel,40,1983
2432,9,Master,Business,Marketing,,,2018-06-07,Female,2,Married,0.0,2,3,9,32100,0,Monthly,40,1994
2433,14,Bachelor,Business,Other,2019-09-20,Retired,1984-11-03,Female,4,Married,,35,3,5,144200,1,Monthly,40,1960
2434,12,Bachelor,Marketing,Information Technology,2019-10-31,Went to another company,2019-04-23,Female,2,Single,6.0,29,1,4,114100,0,weekly,40,1967
2435,17,Bachelor,Other,Other,2019-03-08,Retired,2018-04-15,Female,1,Married,,2,2,3,40800,1,No travel,40,1993
2436,1,Bachelor,Other,Marketing,,,2019-04-11,Male,1,Married,4.0,19,5,19,48200,2,Weekly,40,1979
2437,15,Bachelor,Computer Science,Other,2019-08-05,Went to another company,2015-06-19,Male,3,Married,2.0,20,5,13,84100,1,No travel,40,1975
2438,8,Master,Business,Human Resources,,,2014-05-14,Male,1,Married,3.0,22,3,14,67400,1,,40,1975
2439,9,Bachelor,Business,Accounting,,,2011-06-18,Female,1,Married,1.0,25,1,7,103600,3,,40,1969
2440,14,Bachelor,Finance,Accounting,,,2014-06-27,Female,5,Single,6.0,28,3,10,165800,1,Monthly,40,1970
2441,8,Master,Finance,Human Resources,,,2008-05-14,Male,2,Married,1.0,20,1,5,69900,0,Monthly,40,1978
2442,6,Bachelor,Computer Science,Sales,,,2017-06-29,Female,3,Married,4.0,31,1,2,66600,2,No travel,40,1965
2443,5,Bachelor,Other,Accounting,2019-12-03,Went to another company,2017-06-16,Male,3,Single,6.0,26,3,12,129200,1,Weekly,40,1970
2444,8,Master,Finance,Information Technology,2019-10-02,Went to another company,2015-02-11,Female,4,Married,4.0,34,6,9,160000,0,,40,1964
2445,8,Bachelor,Finance,Accounting,2019-12-09,Went to another company,2015-08-22,Male,2,Married,5.0,29,2,6,128300,1,No travel,40,1965
2446,9,Master,Other,Sales,,,2016-03-15,Male,3,Single,3.0,22,2,3,51000,0,,40,1976
2447,1,Master,Business,Other,2019-03-05,Retired,1995-02-19,Female,3,Single,,26,3,12,100500,2,Weekly,40,1969
2448,11,Master,Computer Science,Sales,,,2016-09-14,Male,2,Married,2.0,14,2,7,36600,0,Weekly,40,1982
2449,17,Bachelor,Computer Science,Other,2019-11-27,Went to another company,2019-07-27,Female,2,Married,7.0,28,3,10,96900,0,Weekly,40,1969
2450,13,Master,Marketing,Accounting,,,2014-05-11,Male,2,Married,3.0,17,1,5,90000,1,Monthly,40,1978
2451,6,Master,Marketing,Accounting,,,2015-09-09,Male,2,Single,2.0,15,7,26,84800,1,Monthly,40,1982
2452,14,Bachelor,Business,Other,,,2013-01-27,Female,2,,3.0,28,11,26,96900,1,Weekly,40,1967
2453,1,Bachelor,Marketing,Human Resources,,,2017-07-11,Male,4,Single,2.0,19,4,18,82200,1,No travel,40,1978
2454,8,Master,Marketing,Accounting,,,2010-10-07,Female,2,,0.0,10,1,5,73200,1,,40,1985
2455,4,Master,Other,Other,2019-04-01,Went to another company,2017-01-15,Female,1,Single,0.0,3,1,3,42100,2,Monthly,40,1991
2456,15,Master,Technical Degree,Other,,,2013-08-26,Male,2,Single,3.0,24,1,2,86100,1,Monthly,40,1972
2457,14,Bachelor,Computer Science,Information Technology,2019-08-30,Retired,2017-06-23,Female,2,Married,3.0,23,4,8,95500,1,No travel,40,1972
2458,6,Bachelor,Business,Accounting,,,2016-08-31,Male,1,Divorced,4.0,17,4,7,81800,1,,40,1979
2459,11,Bachelor,Other,Marketing,,,2019-07-21,Male,1,Married,0.0,1,1,5,28300,2,Weekly,40,1992
2460,6,Master,Marketing,Other,,,2016-02-22,Male,2,Married,1.0,13,2,8,62200,2,,40,1984
2461,7,Bachelor,Business,Accounting,,,2018-08-09,Male,2,Divorced,1.0,9,4,10,71000,2,No travel,40,1986
2462,2,Bachelor,Other,Marketing,2019-02-28,Retired,1991-11-01,Female,2,Married,,29,1,4,71300,1,Monthly,40,1966
2463,19,Master,Business,Other,,,2019-04-19,Male,2,Single,2.0,14,1,3,64100,0,Monthly,40,1984
2464,9,Bachelor,Life Sciences,Information Technology,,,2014-05-13,Male,4,Single,3.0,36,3,10,169700,1,Weekly,40,1957
2465,14,Master,Computer Science,Other,2019-02-12,Retired,2004-02-22,Male,4,Single,,14,1,1,77500,2,monthly,40,1982
2466,10,Master,Finance,Other,2019-02-26,Retired,2011-07-13,Male,1,Married,,11,5,7,53300,0,Monthly,40,1987
2467,10,Master,Business,Other,,,2012-09-27,Male,4,Married,3.0,34,1,1,140000,1,Monthly,40,1959
2468,7,Master,Other,Sales,2019-12-06,Went to another company,2009-02-10,Male,1,Divorced,0.0,11,6,19,30500,0,Less than Monthly,40,1983
2469,11,Associate,Marketing,Other,,,2018-10-30,Female,1,Married,1.0,1,3,12,39700,1,Monthly,40,1995
2470,4,Bachelor,Marketing,Marketing,,,2014-12-26,Female,1,Single,1.0,13,1,4,40400,1,Monthly,40,1985
2471,7,Master,Other,Other,2019-02-25,Went to another company,2016-04-02,Female,1,Divorced,0.0,4,5,21,43300,1,Less than Monthly,40,1994
2472,2,Master,Computer Science,Other,,,2018-03-30,Female,1,Married,1.0,6,1,4,46000,1,Monthly,40,1987
2473,16,Associate,Other,Marketing,,,2016-03-12,Male,1,Single,2.0,8,5,19,34800,0,Monthly,40,1985
2474,4,Bachelor,Other,Other,2019-09-24,Went to another company,2019-04-26,Female,1,Single,2.0,12,4,19,54900,1,No travel,40,1986
2475,8,Bachelor,Business,Information Technology,,,2016-01-22,Female,1,Married,1.0,5,10,11,51000,4,Monthly,40,1993
